username,name,status,first_seen,last_seen,removed_at,stints,current_category,baseline_2023_07_30,type,cat,subs,tgid,updated,desc
xzxxn777,雪之下雪乃,present,2026-07-15 00:07,2026-08-28 16:00,,1,ios资源,,频道,iOS资源,5.4K,-1001414844210,2026-08-27,ios脚本频道
ygpy_net,一个朋友 | 免费机场 VPN 推荐,present,2026-07-15 00:07,2026-08-28 16:00,,1,机场测试,,频道,机场测试,42.9K,-1002144041321,2026-08-28,ygpy.net 的通知频道。频道不接广告。 投稿/广告 @ygpyChatBot （请阅读“使用指南”）
yingshizhijia,影集🎬4K高清电影在线看,removed,2026-07-15 00:07,2026-08-18 08:50,2026-08-21 16:00,1,,,频道,影音资源,79.0K,-1001714422299,2026-07-13,分享4K、HDR、REMUX、1080P高码等高品质电影 动漫 @txdm666 国产剧 @tgzhuiju 海外剧 @haiwaiju 🤖广告投放： @ystvbot
yitianshijie,《一天世界》博客,present,2026-07-15 00:07,2026-08-28 16:00,,1,博客杂谈,,频道,博客杂谈,6.2K,-1001002993583,2026-08-26,新文章上线提醒及其它。博客地址：https://blog.yitianshijie.net
yltold,搜女出海 / INS账号 / IG引流 / IG增粉,present,2026-07-15 00:07,2026-08-28 16:00,,1,卡号资金,,群组,卡号资金,570,-1003984957821,2026-08-28,@sounv_bot 和 @sounv 索引机器人&& @sounvpaybot - 钱包机器人
youganhuo,一些干货 👍,present,2026-07-15 00:07,2026-08-28 16:00,,1,知识学习,,频道,知识学习,8.3K,-1001342463041,2026-08-26,（暂无描述）
yourswallpapars,Yours Wallpaper,present,2026-07-15 00:07,2026-08-28 16:00,,1,壁纸图片,,频道,壁纸&图片,12.2K,-1001482481072,2026-08-27,"Some beautiful selfmade walls for you ❤️ My other works - @MadebyMegh [ FYI - ''FOR PERSONAL USE ONLY''. NO ONE IS ALLOWED TO POST WALLPAPERS ON OTHER CHANNELS ANY DIGITAL PLATFORM WITHOUT CONSENT"" ] Some assets credits to pngtree website"
youshenggushi,有声故事 🔊,present,2026-07-15 00:07,2026-08-28 16:00,,1,影音资源,,频道,影音资源,5.0K,-1001679029818,2026-08-26,有声故事🆓 包括但不限于午夜电台，小说，故事，评书，相声 🔊 资源来源于网络 没有任何广告，纯净的有声故事。♥️♥️ 欢迎订阅🌟🌟🌟
youwudaily,尤物色色导航,present,2026-07-15 00:07,2026-08-28 16:00,,1,导航索引,,频道,导航索引,107.9K,-1001909313275,2026-08-28,收录全网精品色色频道/网站 搞颜色咱们是专业的 发现部分频道通过投稿来引流 此频道以后不再接受投稿
youxibanyunenen,PC游戏搬运工,present,2026-07-15 00:07,2026-08-28 16:00,,1,游戏软件,,频道,游戏软件,3.4K,-1001827477534,2026-08-28,搬运各种PC游戏，有时也会搬运其他平台上的游戏 不提供修改器 群组：https://t.me/yxbymm 如果你觉得本频道不错，请推荐给他人
yqc_777,浥轻尘の破解库交流群组 🅥,present,2026-07-15 00:07,2026-08-28 16:00,,1,资源分享,,群组,资源分享,27.8K,-1001455997218,2026-08-28,（暂无描述）
ystvapp,影视软件 电视 TVBox,present,2026-07-15 00:07,2026-08-28 16:00,,1,影音资源,,频道,影音资源,20.7K,-1002245555590,2026-08-26,收藏全网影视 app ，去广告破解版，欢迎关注。 投稿/合作 @allmistBot
yszylm,影视资源联盟,present,2026-07-15 00:07,2026-08-28 16:00,,1,影音资源,,频道,影音资源,14.7K,-1001197917764,2026-08-26,高分剧集资源发布
yuan_en,Yuan的记事本 📚✍🏻 分享 软件 新闻 Yuan's Notepad,present,2026-07-15 00:07,2026-08-28 16:00,,1,博客杂谈,,频道,博客杂谈,6.3K,-1001127403935,2026-08-26,整理搬运一些奇奇怪怪有趣的事～ Organizing and carrying some strange and interesting things~ 会尽可能保留消息源出处(◔.̮◔) 不要相信评论区任何广告和链接！！！ 记住：你看到的只是“Ta”想让你看到的！ #涨涨姿势 #听听音乐 #看看视频 #何以安全 #你笑了没 #冷知识 #一些句子 #浴室沉思 #奇趣图片 #一图见血 #软件 #工具 #Windows 如建议、意见、灌水👉 @ 友链 @HouXuApp
yueerfm_chat,悦耳声阅交流群,present,2026-07-15 00:07,2026-08-28 16:00,,1,小说阅读,,群组,小说阅读,7.4K,-1002426976385,2026-08-28,没时间读书？通勤路上太无聊？【有声书】不知道哪里找？ 【悦耳声阅】为你解决！ 欢迎订阅【悦耳声阅】，和我们一起用耳朵丈量世界。 群组链接： @YueErFM_chat 通知频道： @YueErFM_notify 用户注册： @yhabs_bot 私聊腐竹： @makichat_bot
yuexiachanglang,月下长廊,present,2026-07-15 00:07,2026-08-28 16:00,,1,博客杂谈,,频道,博客杂谈,2.1K,-1001153773979,2026-08-26,“生命几许，遵从自己， 会好，迟早” 允许自己脆弱，允许万物穿过
yxhmd,高画质动漫分享 Anime share [超级牛马版],present,2026-07-15 00:07,2026-08-28 16:00,,1,影音资源,,频道,影音资源,20.1K,-1001702674582,2026-08-26,收的高质量的BDrip #动漫 #动漫频道 #anime #二次元 漫画频道： t.me/comicsacg
yyets_subtitles,人人影视字幕文件,present,2026-07-15 00:07,2026-08-28 16:00,,1,影音资源,,频道,影音资源,7.3K,-1001131521179,2026-08-26,片源可在在 rarbg.to 搜索下载。推荐使用 qBittorrent作为下载工具。可在 GitHub 搜索 trackers 并添加到软件，可提高下载速度。 （频道不代表人人影视字幕组官方） 为保证服务稳定运行，请考虑捐助: https://bit.ly/3jjEYdO
yzjzy,颜值即正义,present,2026-07-15 00:07,2026-08-28 16:00,,1,壁纸图片,,频道,壁纸&图片,24.7K,-1001417516653,2026-08-27,颜值即正义
zaihuaspace,在花小茶馆🍵,present,2026-07-15 00:07,2026-08-28 16:00,,1,数码社群,,群组,数码社群,6.2K,-1003892656176,2026-08-28,（暂无描述）
zdyz2,白嫖のHome｜节点｜VPN｜订阅｜资源分享,present,2026-07-15 00:07,2026-08-28 16:00,,1,机场测试,,频道,机场测试,29.5K,-1001790557359,2026-08-28,"白嫖机场，节点，VPN免费，代理，梯子，ss，ssr，vmess，trojan，vless，订阅，clash，v2ray，apk，科学上网，订阅，奈飞，Disney，dazn，流媒体账号apk 破解软件,support Iran 吃瓜 open for the whole world 广告位招商联系👉 @tougao_test_bot （机场广告位已满） 投稿👉 @tougao_test_bot"
zgqincliqun,冰点资源分享[频道],present,2026-07-15 00:07,2026-08-28 16:00,,1,资源分享,,频道,资源分享,38.0K,-1001549527929,2026-08-27,隔壁唠嗑频道 @CopyRightZGQInc 频道主的个人主页 domain.zgqinc.gq 如需查找分类请查看Tag列表 https://t.me/ZGQincLiqun/426 网页版 tgchannel.zgqinc.gq RSS订阅 https://tgchannel.zgqinc.gq/rss.xml 聊天群组 @LiqunZGQinc
zh_vip,VIP资源共享,present,2026-07-15 00:07,2026-08-28 16:00,,1,资源分享,,频道,资源分享,15.8K,-1001452469655,2026-08-27,不定时免费更新高速节点，保证可用。分享一些优惠活动，限时活动，给大家提供一些福利等 内容均收集整理来自互联网，仅提供学习交流使用，不得用于商业用途，如有侵权请联系管理员删除 @lang00
zhetengsha,折腾啥,present,2026-07-15 00:07,2026-08-28 16:00,,1,ios资源,,频道,iOS资源,48.3K,-1001248042100,2026-08-27,Power Users/Automators 折腾/讨论/分享各种开源工具/脚本/自动化工作流 👥 @zhetengsha_group 📌 合集 https://t.me/zhetengsha/2 🎁 恰饭 https://t.me/zhetengsha/957 📢 广告投放 @xream @xream_bot Buy ads: https://telega.io/c/zhetengsha feedId:55438372655431680+userId:62307599601855488
zhi_fou,知否（群友问精选）,present,2026-07-15 00:07,2026-08-28 16:00,,1,博客杂谈,,频道,博客杂谈,2.8K,-1002002566769,2026-08-27,内容会比较少，但是精！
zhihu_bazaar,知乎大巴扎,present,2026-07-15 00:07,2026-08-28 16:00,,1,博客杂谈,,频道,博客杂谈,22.4K,-1001909012173,2026-08-26,搬运和备份一些知乎上的内容。
zhishangguan,⑅ ·† 眰 恦 馆 ১˖◦,present,2026-07-15 00:07,2026-08-28 16:00,,1,壁纸图片,,频道,壁纸&图片,1.9K,-1001731109734,2026-08-27,目光所致 心之所向 ᓂ 🌷文案 🌷头像 🌷壁纸 🌷音乐 🌷TLG主题 🌷表情包 └ 以上内容都能在群里找到 🉑二转 🈲专卖 🉑宣传此群
zhishiff,全网课程|网课|教程|网盘|资料,present,2026-07-15 00:07,2026-08-28 16:00,,1,知识学习,,频道,知识学习,3.8K,-1001168025128,2026-08-26,全网各大付费平台课程，得到课程#樊登读书#知乎#喜马拉雅#网易云课堂#千聊#荔枝微课#抖音课程#网赚课程#亲子课程等5万多g，每日更新，定期分享免费课程
zhujiclub,主机百科,present,2026-07-15 00:07,2026-08-28 16:00,,1,主机vps,,群组,主机vps,2.3K,-1001113364384,2026-08-28,主机百科TG群组，各类话题讨论 主机百科TG频道：https://t.me/zhujiwiki_info 主机百科官网：https://zhujiwiki.com 投稿/广告等请私聊：https://t.me/t66y_net
zhujiwiki_info,主机百科资讯分享,present,2026-07-15 00:07,2026-08-28 16:00,,1,vps主机,,频道,vps主机,10.7K,-1001301553537,2026-08-28,主机百科的主机类信息分享频道。 主机百科：https://zhujiwiki.com 投稿/广告等请私聊：https://t.me/t66y_net
zigou23,不正经的 贴纸收集频道 stickers,present,2026-07-15 00:07,2026-08-28 16:00,,1,表情贴纸,,频道,表情贴纸,4.6K,-1001202821773,2026-08-28,频道主只是想收集贴纸方便自己找贴纸的(没想做大)。 同款好看的贴纸包(纯)，可以直接按频道格式发进群里 https://t.me/+WUHkEZnwhjNrQa2i 进群有text验证 如有侵权，联系@mycutcbot删除
zijianzhang710,安利安利［NSFW］,present,2026-07-15 00:07,2026-08-28 16:00,,1,nsfw,,频道,NSFW,146.9K,-1001718104243,2026-08-28,（暂无描述）
ziyouzengzhang,有意思的分享,present,2026-07-15 00:07,2026-08-28 16:00,,1,知识学习,,频道,知识学习,2.1K,-1001338282844,2026-08-26,分享各种东西，优惠、互联网、技术、程序、游戏。
ziyuanfeng59,"🔥🔥ZBook,|电子书📚| 小说|漫画资源||禁书分享",present,2026-07-15 00:07,2026-08-28 16:00,,1,书报刊漫,,频道,书报刊漫,97.5K,-1001476482507,2026-08-27,版权归原作者所有，如有侵权请告知删除 。若要转发频道资源请注明出处，🙏🙏谢谢大家 招商 解封 找书 任何想法和问题联系群 @Zzbooker_bot
zrj96,zrj766的频道,present,2026-07-15 00:07,2026-08-28 16:00,,1,资讯新闻,,频道,资讯新闻,16.9K,-1001141209746,2026-08-25,🤝 特别感谢NodeSupport和YxVM @yxvmcom 对本频道的赞助和支持。 🌏 个人小店：https://my.766.im 😀 兴趣杂食向频道，有时候会当朋友圈用，不喜勿喷，友善交流； 🤖 主要内容：数码硬件，VPS/独服，蚊子腿毛，热点资讯，沙雕图等； ⛔️ 不接推广，转发商业内容仅为体验后推荐。
zslrbooks,藏智阁,present,2026-07-15 00:07,2026-08-28 16:00,,1,书报刊漫,,频道,书报刊漫,9.6K,-1002134992496,2026-08-27,藏智阁小助手 @zslrbot 藏智阁资源监控群 https://t.me/+1A9Pny__h9liZTk1
zukong6,【综漫阁】少女写真领域,present,2026-07-15 00:07,2026-08-28 16:00,,1,壁纸图片,,频道,壁纸&图片,18.6K,-1001208532159,2026-08-27,（暂无描述）
zuoluotv,左罗·TG·交流,present,2026-07-15 00:07,2026-08-28 16:00,,1,软件社群,,群组,软件社群,7.7K,-1001172954565,2026-08-28,ZUOLUOTV 专属交流群 ✅ 避免广告骚扰，请联系群主@luolei 说明来意，验证通过方可入群 TECH / TRAVEL / LIFESTYLE YouTube: ZUOLUOTV
zyfxlnn,资源分享客栈-Applnn,present,2026-07-15 00:07,2026-08-28 16:00,,1,资源分享,,频道,资源分享,31.8K,-1001522096658,2026-08-28,频道介绍:分享节点/订阅/代理/软件/资源的小众频道 💬 永久地址： dizhi.applnn.com 👩🏻‍🌾 广告合作投稿： @ajklpl_bot 使用Chrome等非国产浏览器打开链接，挂梯子打开比较顺畅
zyshares,资源分享基地,present,2026-07-15 00:07,2026-08-28 16:00,,1,资源分享,,群组,资源分享,17.1K,-1001410196716,2026-08-28,广告投放: @CXXPQ 误封解封: @SXJQR_Bot
bgg_jav,【BGG】AV精彩时刻 🌸,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,184,-1002515367529,2026-08-25,⁡ 这是一个个人频道，会随缘发看过的av。 防失联 @BGG_Home ⁡ 投稿 / 报错 / 反馈 / 广告 / 合作互推 / 赞助支持 @BGG_Official_Bot ⁡
bgg_observation_room,【BGG】本子观察室 🍀,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,1.1K,-1003190497874,2026-08-25,⁡ 记录本子里的“奇思妙想”。 防失联 @BGG_Home ⁡ 投稿 / 报错 / 反馈 / 广告 / 合作互推 / 赞助支持 @BGG_Official_Bot ⁡
bgg_porn,【BGG】把烧鸡端上餐桌 🍗,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,279,-1002517269238,2026-08-25,这是一个个人频道，随缘发看到的骚鸡 防失联 @BGG_Home ⁡ 投稿 / 报错 / 反馈 / 广告 / 合作互推 / 赞助支持 @BGG_Official_Bot ⁡
bgg_saob,【BGG】好色之图 📸,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,196,-1002345560410,2026-08-25,⁡ 这是一个个人频道，会随缘发看过的美图。 防失联 @BGG_Home ⁡ 投稿 / 报错 / 反馈 / 广告 / 合作互推 / 赞助支持 @BGG_Official_Bot ⁡
bgg_setu,【BGG】色图！好多色图！🥰,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,15.8K,-1002524198553,2026-08-25,⁡ 这是一个个人频道，随缘发看到的色图，但追求质量（色气 防失联 @BGG_Home ⁡ 投稿 / 报错 / 反馈 / 广告 / 合作互推 / 赞助支持 @BGG_Official_Bot ⁡
ciyuan3,异次元&里番动漫,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,17.7K,-1002540358265,2026-08-25,动漫里番，更新。不定期更新
ex_shenshi,【BGG】本子！都是本子！❤️,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,75.5K,-1001948000413,2026-08-25,无
missav_daily,MissAV Daily,present,2026-07-19 05:36,2026-08-28 16:00,,1,nsfw,,频道,NSFW,58.9K,-1001526705234,2026-08-25,无
projectxtls,Project X Channel,present,2026-07-19 05:36,2026-08-28 16:00,,1,机场测试,,频道,机场测试,29.8K,-1001408690055,2026-08-25,Donation: https://github.com/XTLS/Xray-core/issues/3668 中文群组：https://t.me/projectXray Русский: https://t.me/projectVless Persian: https://t.me/projectXhttp GitHub: https://github.com/XTLS
uckuake,风车网盘资源交流反馈群,present,2026-07-19 05:36,2026-08-28 16:00,,1,影音资源,,群组,影音资源,839,-1002462269637,2026-08-25,网盘影视资源免费分享，UC+夸克+百度+迅雷四网盘同步更新近期影视资源！ 联系广告合作：https://t.me/yydsys_bot DMCA版权联系： https://t.me/yydsys_bot TVBox接口：https://yydsys.top/duo/config.bin
bpapk,破解软件/VPN/资源/精选分享,present,2026-08-18 08:50,2026-08-28 16:00,,1,资源分享,,频道,资源分享,68.2K,-1001572340008,2026-08-25,随便发发，随便看看，不喜勿喷
butters_share,黄油批发🧈,present,2026-08-18 08:50,2026-08-28 16:00,,1,nsfw,,频道,NSFW,87.8K,-1001639863773,2026-08-25,无
bzpick,TG宝藏频道,present,2026-08-18 08:50,2026-08-28 16:00,,1,导航索引,,频道,导航索引,8.6K,-1002445935895,2026-08-25,Telegram精品频道导航 频道主: @bzpick_bot 本频道是一个长期维护的 Telegram 精品频道收藏与整理频道。 内容来源于我在日常使用 Telegram 过程中的真实浏览与筛选，主要用于整理那些值得反复查看、长期关注的优质频道、机器人和各类资源，同时也分享给有相同需求的订阅者。
cg12316,吃瓜群众12316猎奇新闻视频,present,2026-08-18 08:50,2026-08-28 16:00,,1,资讯新闻,,频道,资讯新闻,155.3K,-1002013033357,2026-08-25,🍉吃瓜，是一种生活态度。 🤝广告合作联系 @CG10086_bot 👥也可群里留言 @CG12369
chongshengvpn,重生之我在 TG做内置代理,present,2026-08-18 08:50,2026-08-28 16:00,,1,机场测试,,频道,机场测试,70.9K,-1002106271189,2026-08-25,Telegram 内置代理分享 MTProto / SOCKS5｜镇长自用测试 稳定更新｜失效即删
erogamestorage,黄油仓库🔞 | 高速更新+免费技术支援,present,2026-08-18 08:50,2026-08-28 16:00,,1,nsfw,,频道,NSFW,32.0K,-1002513986258,2026-08-25,无
guabase_tg,吃瓜大本营,present,2026-08-18 08:50,2026-08-28 16:00,,1,资讯新闻,,频道,资讯新闻,597,-1001956333964,2026-08-25,吃瓜大本营 | 全网热点速递 🍉 专注搬运最新社会热点、吃瓜事件、精品短视频。 每日瓜料不断，带你站在吃瓜最前线。 📩 投稿/爆料/客服： @mr518 📢 频道链接： @GuaBase_TG 关注大本营，全网好瓜不错过！
